运动学片段,车辆编号,加速时间(s),减速时间(s),怠速时间(s),匀速时间(s),行停时间比例,行驶距离(m),最大速度(m/s),平均速度(m/s),平均行驶速度(m/s),速度标准差,最大加速度(m/s^2),平均加速度(m/s^2),最大减速度(m/s^2),平均减速度(m/s^2),加速度标准差,怠速时间比,加速时间比,减速时间比,匀速时间比,平均发动机转速,平均扭矩百分比,平均发动机负荷百分比
669,1,22,12,5,12,36.4,260.59535120564476,7.666666666666667,5.109712768738133,5.6651163305574945,2.117973553635529,0.6944444444444444,0.263888888888889,-2.4444444444444446,-0.7615740740740743,0.13907815387184116,0.09803921568627451,0.43137254901960786,0.23529411764705882,0.23529411764705882,1085.0980392156862,19.725490196078432,25.11764705882353
670,1,52,35,7,18,89.57142857142857,1777.847032652814,12.86111111111111,15.873634220114411,16.93187650145537,10.624463495922633,1.4722222222222223,0.3958333333333334,-1.5277777777777777,-0.5857142857142857,0.25393829355292913,0.0625,0.4642857142857143,0.3125,0.16071428571428573,1146.9285714285713,23.3125,28.401785714285715
671,1,49,28,30,27,77.9,870.9261211055908,12.055555555555555,6.499448664967096,8.374289626015296,4.460409084241966,1.3055555555555556,0.38605442176870775,-2.0555555555555554,-0.6845238095238096,0.28671808335185617,0.22388059701492538,0.3656716417910448,0.208955223880597,0.20149253731343283,1160.5671641791046,24.52238805970149,30.074626865671643
672,1,30,7,14,10,37.714285714285715,749.2570489807463,11.38888888888889,12.282902442307316,15.941639340015879,8.131198492216749,1.8888888888888888,0.4407407407407408,-1.7222222222222223,-0.7333463440020818,0.37106878593563697,0.22950819672131148,0.4918032786885246,0.11475409836065574,0.16393442622950818,1182.1639344262296,24.950819672131146,30.16393442622951
673,1,45,42,32,22,87.6875,726.1500836214567,10.083333333333334,5.150000593059977,6.661927372673914,3.5909709785252315,1.3055555555555554,0.4314814814814814,-1.1388888888888888,-0.44708994708994704,0.3192820306393131,0.22695035460992907,0.3191489361702128,0.2978723404255319,0.15602836879432624,1087.6879432624114,21.0,25.893617021276597
674,1,34,31,2,17,73.5,455.6009959006739,7.25,5.423821379769928,5.556109706105779,1.8350126705591743,1.2777777777777783,0.40604575163398704,-1.4722222222222219,-0.3960573476702508,0.2662659286272778,0.023809523809523808,0.40476190476190477,0.36904761904761907,0.20238095238095238,1119.2261904761904,21.38095238095238,26.345238095238095
675,1,40,31,11,34,74.0909090909091,796.5207872627648,9.722222222222221,6.866558510885903,7.5859122596453785,2.9368470716379282,1.333333333333333,0.42708333333333337,-2.638888888888889,-0.5519713261648745,0.32123216552310996,0.09482758620689655,0.3448275862068966,0.2672413793103448,0.29310344827586204,1181.2758620689656,21.28448275862069,26.20689655172414
676,1,6,8,9,5,14.555555555555555,61.11261656740469,3.861111111111111,2.182593448835882,3.2164535035476156,1.6214348917174841,1.9722222222222223,0.6435185185185185,-0.777777777777778,-0.375,0.7084543590628627,0.32142857142857145,0.21428571428571427,0.2857142857142857,0.17857142857142858,852.8571428571429,19.892857142857142,25.357142857142858
677,1,66,47,71,28,113.3943661971831,932.6328839817845,11.666666666666666,4.39921171689521,6.614417616892089,4.2697982743237635,1.3888888888888888,0.4229797979797982,-2.638888888888889,-0.5786052009456265,0.27869358522238064,0.33490566037735847,0.3113207547169811,0.22169811320754718,0.1320754716981132,1020.0566037735849,21.25,26.54245283018868
678,1,22,12,69,2,34.028985507246375,267.2751653413263,10.833333333333334,2.5454777651554887,7.424310148370176,3.7193001837937163,2.138888888888889,0.5025252525252527,-1.4722222222222225,-0.7939814814814815,0.4770923179949633,0.6571428571428571,0.20952380952380953,0.11428571428571428,0.01904761904761905,935.0190476190476,19.36190476190476,24.323809523809523
679,1,11,19,30,5,30.166666666666668,107.99697190892253,4.888888888888889,1.661491875521885,3.0856277688263583,1.757231205868587,1.8055555555555556,0.5631313131313133,-0.6388888888888892,-0.28801169590643283,0.5285203321112193,0.46153846153846156,0.16923076923076924,0.2923076923076923,0.07692307692307693,840.2,17.76923076923077,22.6
680,1,9,8,87,1,17.011494252873565,75.07697348568377,5.0,0.7150187951017501,4.170942971426876,1.3853162073202818,1.8055555555555556,0.6635802469135803,-2.138888888888889,-0.6111111111111112,0.5289046521610296,0.8285714285714286,0.08571428571428572,0.0761904761904762,0.009523809523809525,795.7523809523809,17.37142857142857,22.16190476190476
681,1,47,44,21,16,91.76190476190476,731.6873436348018,12.083333333333334,5.716307372146889,6.8381994732224465,3.536781114850641,2.5,0.47458628841607553,-1.9166666666666665,-0.5094696969696971,0.37464762304207727,0.1640625,0.3671875,0.34375,0.125,1123.0546875,23.0234375,28.375
682,1,11,8,20,5,19.25,59.73343863129498,3.9166666666666665,1.3575781507112497,2.4888932763039575,1.4189840771774977,0.6944444444444444,0.356060606060606,-1.5277777777777777,-0.4930555555555555,0.20679335947043676,0.45454545454545453,0.25,0.18181818181818182,0.11363636363636363,761.9772727272727,20.522727272727273,26.5
683,1,19,21,29,9,40.310344827586206,128.76855412522667,5.305555555555555,1.6508788990413676,2.627929676025034,1.6953315412097658,1.6388888888888888,0.4546783625730995,-1.6666666666666667,-0.414021164021164,0.37767999748462044,0.3717948717948718,0.24358974358974358,0.2692307692307692,0.11538461538461539,832.4358974358975,20.423076923076923,25.923076923076923
684,1,56,49,111,37,105.33333333333333,487.48845551523806,5.166666666666667,1.9268318399811781,3.4330172923608315,1.788328948841724,0.9722222222222222,0.3020833333333336,-0.9166666666666664,-0.34807256235827666,0.17521579822599267,0.43873517786561267,0.22134387351778656,0.19367588932806323,0.14624505928853754,899.0632411067194,19.652173913043477,24.699604743083004
685,1,11,8,10,3,19.3,50.846001696277284,3.4444444444444446,1.5889375530086651,2.311181895285331,1.1408054279579105,0.8333333333333334,0.38888888888888895,-0.6388888888888892,-0.4652777777777778,0.176080917017781,0.3125,0.34375,0.25,0.09375,948.9375,19.375,24.28125
686,1,36,20,53,16,56.301886792452834,461.7840627703941,12.166666666666666,3.6942725021631526,6.4136675384776956,3.727487995240358,1.8333333333333335,0.4405864197530865,-2.333333333333333,-0.7319444444444445,0.3306964100885899,0.424,0.288,0.16,0.128,1069.44,22.904,28.192
687,1,60,28,19,15,88.78947368421052,695.5145062980916,11.583333333333334,5.700938576213866,6.75256802231157,3.6387320556231257,1.1944444444444444,0.3921296296296297,-1.8611111111111098,-0.8343253968253969,0.2531230683341763,0.1557377049180328,0.4918032786885246,0.22950819672131148,0.12295081967213115,1126.7622950819673,22.172131147540984,27.081967213114755
688,1,5,4,26,3,9.115384615384615,38.136483654161744,3.388888888888889,1.0035916751095195,3.1780403045134786,1.336140873537647,1.8611111111111112,0.6777777777777777,-1.611111111111111,-0.6875,0.6485025486114574,0.6842105263157895,0.13157894736842105,0.10526315789473684,0.07894736842105263,848.0526315789474,18.263157894736842,23.13157894736842
689,1,8,10,70,9,18.12857142857143,86.47974260010885,4.138888888888889,0.8915437381454521,3.202953429633661,1.4665997255537089,2.1666666666666665,0.5729166666666666,-1.3888888888888888,-0.4444444444444445,0.6178506995081546,0.7216494845360825,0.08247422680412371,0.10309278350515463,0.09278350515463918,788.2371134020618,17.391752577319586,22.164948453608247
690,1,6,4,97,3,10.030927835051546,35.49403922313391,3.7777777777777777,0.3226730838466719,2.7303107094718393,0.8917031550374019,2.0555555555555554,0.611111111111111,-1.083333333333333,-0.8194444444444444,0.6542045086168774,0.8818181818181818,0.05454545454545454,0.03636363636363636,0.02727272727272727,774.2818181818182,16.527272727272727,20.98181818181818
691,1,7,0,64,0,7.0,24.061230659617223,4.833333333333333,0.33889057267066514,3.4373186656596033,0.8939888589883267,0.9999999999999999,0.6904761904761905,0.0,0.0,0.2861548631320626,0.9014084507042254,0.09859154929577464,0.0,0.0,826.7042253521126,26.901408450704224,33.88732394366197
692,1,11,7,58,6,18.103448275862068,103.33358874526446,5.361111111111111,1.260165716405664,4.305566197719353,1.5032210603703207,2.5555555555555554,0.7196969696969698,-1.6111111111111112,-1.123015873015873,0.6055132208182201,0.7073170731707317,0.13414634146341464,0.08536585365853659,0.07317073170731707,909.3414634146342,26.048780487804876,32.74390243902439
693,1,33,33,5,7,67.4,530.8389680931583,7.083333333333333,6.805627796066132,7.271766686207648,3.3911701769892595,1.0833333333333335,0.414983164983165,-1.583333333333333,-0.5033670033670032,0.2317950126451755,0.0641025641025641,0.4230769230769231,0.4230769230769231,0.08974358974358974,1063.9871794871794,23.5,29.08974358974359
694,1,11,10,5,16,24.2,108.58860405165771,4.888888888888889,2.585442953610898,2.9348271365312897,1.9599437231144594,1.2222222222222223,0.47727272727272746,-1.6111111111111112,-0.513888888888889,0.30263020725403156,0.11904761904761904,0.2619047619047619,0.23809523809523808,0.38095238095238093,901.8333333333334,20.904761904761905,26.11904761904762
695,1,10,6,23,5,16.217391304347824,68.46013020684632,3.388888888888889,1.555912050155598,3.260006200326015,1.3586062616984054,1.2222222222222223,0.3555555555555555,-1.2499999999999998,-0.5138888888888887,0.30499949402912907,0.5227272727272727,0.22727272727272727,0.13636363636363635,0.11363636363636363,825.8863636363636,21.90909090909091,27.772727272727273
696,1,28,35,26,22,63.84615384615385,1123.4420241067185,12.444444444444445,10.121099316276743,13.216964989490805,5.44126043909881,0.777777777777777,0.25795361247947446,-1.5,-0.5190476190476191,0.14620000715404977,0.23423423423423423,0.25225225225225223,0.3153153153153153,0.1981981981981982,1083.9279279279278,23.72972972972973,29.45945945945946
697,1,23,11,34,12,34.35294117647059,359.44133105661524,10.416666666666666,4.49301663820769,7.813941979491636,4.206010791225139,1.6388888888888888,0.46256038647342995,-1.583333333333333,-0.856060606060606,0.3977264202916693,0.425,0.2875,0.1375,0.15,1059.2625,24.9875,31.1375
698,1,18,16,9,8,34.888888888888886,173.83310509249003,7.25,3.408492256715491,4.138883454583096,2.439057909589876,2.7222222222222223,0.5385802469135803,-1.2777777777777781,-0.607638888888889,0.5662655086410281,0.17647058823529413,0.35294117647058826,0.3137254901960784,0.1568627450980392,999.9411764705883,24.80392156862745,30.607843137254903
699,1,15,7,74,1,22.013513513513512,106.79844794786159,6.527777777777778,1.1010149272975422,4.643410780341808,2.005446987534729,0.9722222222222222,0.46851851851851856,-2.4166666666666665,-0.8333333333333331,0.2475947394571595,0.7628865979381443,0.15463917525773196,0.07216494845360824,0.010309278350515464,851.4226804123712,20.5979381443299,26.195876288659793
700,1,13,15,4,11,30.75,178.52618881765974,5.888888888888889,4.151771832968831,4.577594585068199,1.897347267509338,2.611111111111111,0.5491452991452992,-1.5277777777777777,-0.4870370370370369,0.612290416703327,0.09302325581395349,0.3023255813953488,0.3488372093023256,0.2558139534883721,1074.2093023255813,23.25581395348837,28.441860465116278
701,1,29,13,18,9,42.5,293.1657893343851,7.861111111111111,4.248779555570799,5.74834881047814,2.9791818293445687,1.583333333333333,0.38218390804597724,-2.3888888888888893,-0.8611111111111113,0.30074187860085194,0.2608695652173913,0.42028985507246375,0.18840579710144928,0.13043478260869565,1049.0,23.52173913043478,29.115942028985508
702,1,38,35,3,16,78.33333333333333,642.0539689178688,7.388888888888889,6.9788474882377045,7.21408953840302,2.5714274546635107,1.361111111111111,0.31286549707602357,-1.5277777777777777,-0.49206349206349215,0.2334241860966904,0.03260869565217391,0.41304347826086957,0.3804347826086957,0.17391304347826086,1126.2826086956522,22.391304347826086,27.293478260869566
703,1,36,28,36,23,64.63888888888889,538.059947518543,10.0,4.374471118036936,6.1845970979142875,3.4449410223457377,3.0,0.4027777777777778,-1.6944444444444449,-0.49999999999999994,0.46280089755951537,0.2926829268292683,0.2926829268292683,0.22764227642276422,0.18699186991869918,1035.7235772357724,23.317073170731707,28.86178861788618
704,1,7,6,46,1,13.021739130434783,42.07150690450795,4.333333333333333,0.7011917817417992,3.005107636036282,1.2500353159776092,2.138888888888889,0.619047619047619,-1.0277777777777775,-0.46296296296296297,0.6389258591294835,0.7666666666666667,0.11666666666666667,0.1,0.016666666666666666,798.9333333333333,20.483333333333334,26.233333333333334
705,1,6,8,103,1,14.009708737864077,86.18326456636221,4.472222222222222,0.7303666488674764,5.745550971090814,1.0763090723405568,1.9166666666666667,0.7453703703703706,-0.7499999999999998,-0.45833333333333337,0.6176869826253433,0.8728813559322034,0.05084745762711865,0.06779661016949153,0.00847457627118644,808.9491525423729,20.627118644067796,26.423728813559322
706,1,29,16,63,13,45.20634920634921,470.1007447764921,11.694444444444445,3.885130122119769,8.105185254767106,4.534882344603337,1.4722222222222223,0.40229885057471276,-1.6666666666666667,-0.732638888888889,0.2758188290931003,0.5206611570247934,0.2396694214876033,0.1322314049586777,0.10743801652892562,982.5123966942149,23.239669421487605,28.975206611570247
707,1,22,29,53,22,51.41509433962264,425.5176019635625,9.583333333333334,3.377123825107639,5.829008246076199,3.491249579692221,1.8611111111111112,0.5227272727272726,-1.2777777777777783,-0.35727969348659017,0.43411580833625985,0.42063492063492064,0.1746031746031746,0.23015873015873015,0.1746031746031746,957.968253968254,21.571428571428573,27.238095238095237
708,1,5,8,2,7,16.5,51.54894102722063,4.777777777777778,2.343133683055483,2.5774470513610312,1.7500872844395905,2.8055555555555554,0.9666666666666666,-1.7777777777777775,-0.5659722222222222,0.9884206132219092,0.09090909090909091,0.22727272727272727,0.36363636363636365,0.3181818181818182,946.2727272727273,23.545454545454547,29.59090909090909
709,1,10,11,27,4,21.14814814814815,84.33346168848995,3.5277777777777777,1.6217973401632682,3.373338467539598,1.4632200284090753,1.75,0.6055555555555554,-1.1666666666666667,-0.5555555555555555,0.4733320292105144,0.5192307692307693,0.19230769230769232,0.21153846153846154,0.07692307692307693,842.8653846153846,22.076923076923077,28.096153846153847
710,1,11,12,83,2,23.02409638554217,186.59231617135367,3.611111111111111,1.7277066312162377,7.463692646854147,1.558548091136556,1.75,0.47222222222222227,-0.7499999999999998,-0.3958333333333333,0.432283109626882,0.7685185185185185,0.10185185185185185,0.1111111111111111,0.018518518518518517,880.0277777777778,22.73148148148148,28.666666666666668
711,1,20,16,6,8,37.333333333333336,199.523659813579,5.611111111111111,3.99047319627158,4.534628632126796,1.870501558270946,1.1944444444444444,0.4555555555555557,-1.1111111111111112,-0.5711805555555556,0.24882439640620774,0.12,0.4,0.32,0.16,1004.26,23.52,29.28
712,1,13,12,41,1,25.024390243902438,112.46572787925099,4.111111111111111,1.6785929534216566,4.32560491843273,1.5850399590653255,2.4444444444444446,0.5662393162393163,-0.9444444444444445,-0.5347222222222222,0.5986033980840929,0.6119402985074627,0.19402985074626866,0.1791044776119403,0.014925373134328358,876.6119402985074,23.925373134328357,30.28358208955224
713,1,15,15,7,6,30.857142857142858,187.35583132356112,6.277777777777778,4.3571123563618865,5.2043286478766975,2.3614206637569173,2.0,0.538888888888889,-1.2777777777777777,-0.5259259259259258,0.483131077307269,0.16279069767441862,0.3488372093023256,0.3488372093023256,0.13953488372093023,1088.1627906976744,24.13953488372093,29.837209302325583
714,1,26,20,15,11,46.733333333333334,290.27483356946306,7.333333333333333,4.031594910686987,5.092540939815141,2.594775841912594,1.9444444444444444,0.543803418803419,-2.0555555555555554,-0.7138888888888889,0.37846006425411044,0.20833333333333334,0.3611111111111111,0.2777777777777778,0.1527777777777778,1068.1666666666667,24.180555555555557,30.09722222222222
715,1,94,78,11,53,176.8181818181818,1466.7582752467601,10.277777777777779,6.215077437486272,6.518925667763378,2.590103767776397,1.6388888888888888,0.3522458628841607,-2.055555555555555,-0.4241452991452992,0.25213212056005246,0.046610169491525424,0.3983050847457627,0.3305084745762712,0.2245762711864407,1121.25,24.10593220338983,29.53813559322034
716,1,8,8,30,5,16.166666666666668,216.3349070839277,7.75,4.2418609232142686,10.301662242091796,3.7384564301726733,0.3611111111111113,0.25,-3.305555555555555,-1.0347222222222219,0.09316949906249149,0.5882352941176471,0.1568627450980392,0.1568627450980392,0.09803921568627451,859.2745098039215,21.666666666666668,27.313725490196077
