age,workClass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
44,2,173981,11,9,4,13,3,1,1,0,0,40,3,0
42,2,108506,11,9,4,2,3,3,1,0,0,60,3,0
34,2,134886,2,10,5,10,0,1,0,0,0,40,3,0
45,1,181970,11,9,4,10,3,1,1,0,1672,40,3,0
57,3,282913,11,9,4,7,3,1,1,0,0,40,17,0
59,5,196013,4,13,4,6,3,1,1,0,0,40,3,1
33,1,348491,2,10,4,9,1,2,0,0,0,40,3,1
52,2,416164,11,9,4,0,3,0,1,0,0,49,34,0
17,2,121037,7,8,5,7,4,1,0,0,0,15,3,0
29,2,103111,11,9,5,5,4,1,1,0,0,30,20,0
63,0,147589,4,13,4,7,3,1,1,0,0,30,3,1
20,2,24008,2,10,5,1,0,1,1,0,0,24,3,0
42,3,123838,14,15,4,6,3,1,1,0,1977,50,3,1
50,0,175456,11,9,4,0,3,1,1,0,0,50,3,0
55,2,84774,11,9,4,12,1,1,0,0,0,30,3,0
27,2,194590,8,12,4,10,1,2,0,0,0,25,3,0
28,2,134566,4,13,4,9,3,1,1,0,0,45,3,0
55,2,211678,3,11,4,4,3,1,1,0,0,45,3,0
44,1,44822,2,10,4,13,3,1,1,0,0,40,3,0
53,6,144586,2,10,5,3,0,1,0,0,0,40,3,0
23,2,119156,11,9,4,13,3,1,1,0,0,40,3,0
25,2,371987,11,9,1,10,0,1,0,0,0,40,3,0
44,6,144125,4,13,1,6,0,1,0,0,0,40,3,0
55,2,31905,9,14,4,9,3,1,1,0,1977,40,3,1
48,0,121124,2,10,4,6,3,1,1,0,0,35,3,1
46,2,58126,11,9,4,13,3,1,1,0,0,40,3,0
26,2,318518,2,10,5,2,0,1,1,0,0,40,3,0
30,2,296509,1,4,3,0,0,1,1,0,0,45,34,0
32,2,473133,9,14,4,6,3,1,1,0,0,40,3,1
52,2,155434,11,9,4,9,3,1,1,0,0,48,3,0
52,2,99185,11,9,4,7,3,1,1,7298,0,50,3,1
39,2,56648,11,9,3,7,0,1,0,0,0,47,3,0
57,5,118481,4,13,4,6,3,1,1,0,1902,40,3,1
21,2,321666,11,9,5,13,4,1,1,594,0,40,3,0
22,6,119838,2,10,5,5,4,1,1,0,0,10,3,0
26,2,330695,2,10,4,4,3,1,1,0,0,40,3,0
26,6,58039,2,10,4,5,3,1,1,0,0,40,3,0
44,2,313022,3,11,4,9,3,2,1,0,0,40,3,1
42,2,178134,2,10,1,10,0,1,0,0,0,30,3,0
40,2,165309,2,10,4,2,3,1,1,0,0,43,3,0
22,2,216181,5,7,5,13,4,1,1,0,0,45,3,0
62,2,178745,11,9,4,13,3,1,1,0,0,45,3,1
44,2,111067,2,10,4,13,3,1,1,0,0,40,3,0
18,2,163788,2,10,5,13,4,1,0,0,0,40,3,0
33,0,295591,13,2,2,13,0,1,1,0,0,40,34,0
45,2,123075,11,9,4,9,3,1,1,0,0,50,3,0
18,2,78045,5,7,4,1,4,1,1,0,0,40,3,0
32,5,255004,2,10,5,13,0,1,1,0,0,40,3,0
33,2,254221,10,16,5,6,0,1,0,0,0,60,3,1
20,2,174714,2,10,5,6,4,1,1,0,0,15,3,0
68,0,450580,11,9,4,0,3,1,1,0,0,20,3,0
61,2,128230,1,4,4,7,3,1,1,0,0,50,3,1
48,2,192894,10,16,4,6,3,1,1,0,0,40,3,1
45,2,325390,11,9,4,7,3,1,1,0,0,40,3,0
36,0,20333,11,9,4,7,1,1,0,7688,0,40,3,1
32,1,128714,11,9,5,5,4,2,0,0,0,32,3,0
35,2,170797,4,13,1,5,0,1,0,0,0,40,3,0
39,2,269186,11,9,4,13,3,1,1,0,0,40,3,0
53,2,127671,1,4,4,4,3,1,1,0,0,40,3,0
30,2,211840,2,10,3,7,2,2,0,0,0,16,3,0
37,2,163392,11,9,5,2,5,4,1,0,0,40,3,0
40,2,201495,4,13,1,3,0,1,1,0,0,45,3,0
25,2,251854,2,10,5,10,0,2,0,0,0,40,0,0
41,2,279297,11,9,5,7,0,2,0,0,0,60,3,0
52,0,195462,11,9,4,0,3,1,1,0,0,98,3,1
33,2,170769,11,9,4,13,3,1,1,0,0,40,3,0
28,2,142443,11,9,5,13,4,1,1,0,0,40,3,0
25,0,182809,11,9,4,13,3,1,1,7298,0,40,3,1
53,2,121441,2,10,4,7,3,1,1,0,0,55,3,0
44,2,275094,13,2,5,5,4,1,1,0,0,10,3,0
35,2,170263,11,9,1,9,2,1,0,0,0,40,3,0
38,2,172571,2,10,1,13,4,1,1,0,0,58,33,0
34,2,178615,11,9,4,4,3,1,1,0,0,40,3,0
33,2,279524,11,9,1,4,0,1,0,0,0,40,3,0
24,6,165201,2,10,4,10,1,1,0,0,0,45,3,0
65,5,323006,11,9,6,5,2,2,0,0,0,25,3,0
29,2,235168,8,12,4,7,3,1,1,0,0,60,3,0
39,3,114844,14,15,4,6,3,1,1,99999,0,65,3,1
46,5,216414,2,10,4,3,3,1,1,0,0,40,3,1
37,2,34378,1,4,4,0,3,1,1,2580,0,60,3,0
47,6,80914,9,14,4,9,3,1,1,0,0,47,3,1
62,2,73292,2,10,4,5,3,1,1,0,0,40,3,0
54,0,212165,11,9,4,7,3,1,1,0,0,60,3,0
90,2,52386,2,10,5,5,0,4,1,0,0,35,3,0
33,2,205649,8,12,2,13,0,1,1,0,0,20,3,0
57,2,109638,2,10,4,9,3,1,1,0,1672,45,3,0
25,2,200408,8,12,5,13,4,1,1,0,0,40,3,0
44,3,187720,2,10,4,7,3,1,1,0,0,50,3,1
52,2,236180,4,13,2,5,0,1,1,0,0,50,3,0
21,2,118693,2,10,5,4,4,1,1,0,0,40,3,0
31,2,363130,11,9,5,5,2,2,1,0,0,18,3,0
39,2,225544,9,14,4,2,3,1,1,0,0,40,33,0
59,1,243612,11,9,6,4,2,1,0,0,0,40,3,0
29,0,160786,11,9,4,9,3,1,1,0,0,55,3,0
49,2,234320,1,4,5,6,5,2,1,0,0,45,3,0
34,2,314646,15,5,4,13,3,1,1,0,0,40,3,0
22,2,124971,4,13,5,7,0,1,1,0,0,40,3,0
32,2,209184,4,13,4,7,3,0,1,0,0,40,15,0
39,6,121838,11,9,1,5,2,2,0,0,0,40,3,0
46,2,265275,9,14,4,6,3,1,1,0,0,60,3,0
50,2,71417,11,9,4,13,3,1,1,3103,0,40,3,1
34,2,45522,11,9,5,5,0,1,1,0,0,40,3,0
28,5,250135,9,14,4,6,1,1,0,0,1902,55,3,0
18,2,120283,7,8,5,7,4,1,0,0,0,24,3,0
20,2,216972,11,9,5,7,0,1,1,0,0,30,3,0
20,2,116791,11,9,5,4,5,1,0,0,0,40,3,0
55,6,26290,3,11,6,9,0,3,0,0,0,38,3,0
22,2,216134,2,10,5,7,4,2,0,0,0,40,3,0
60,0,143932,9,14,4,9,3,1,1,0,0,40,3,0
40,2,217120,0,6,1,13,0,1,1,0,0,50,3,0
47,6,223944,2,10,4,10,1,1,0,0,0,30,3,0
23,2,185452,4,13,5,9,0,1,0,0,0,35,20,0
57,5,44273,11,9,6,2,0,1,0,0,0,40,3,0
52,2,178983,5,7,4,5,3,1,1,0,0,40,3,0
42,2,219288,1,4,6,13,2,1,1,0,0,40,3,0
25,2,349190,8,12,5,1,4,1,1,0,0,20,3,0
49,3,158685,11,9,4,10,1,1,0,0,2377,40,3,1
41,1,57924,2,10,5,3,4,1,1,0,0,40,3,0
40,6,270324,3,11,4,5,3,2,1,0,0,30,3,0
38,2,33001,4,13,4,9,3,1,1,0,0,55,3,1
58,2,204021,11,9,5,2,4,1,1,0,0,40,20,0
26,2,192506,4,13,5,5,0,2,0,0,0,35,3,0
57,2,372967,0,6,1,10,5,1,0,0,0,70,35,0
28,2,273929,11,9,4,7,3,1,1,0,1628,60,3,0
42,2,195821,11,9,3,7,2,1,0,0,0,40,3,0
28,2,56179,2,10,5,9,0,1,1,2174,0,55,3,0
17,2,127003,15,5,5,9,4,2,1,0,0,40,3,0
39,0,124090,15,5,4,13,3,1,1,0,0,40,3,0
28,2,199600,11,9,4,4,3,2,1,0,0,40,3,0
42,2,255847,11,9,4,4,3,1,1,4386,0,48,3,1
51,0,218311,2,10,1,7,2,1,0,0,0,50,3,0
27,2,167336,2,10,5,10,0,1,0,0,0,39,3,0
41,2,59938,11,9,1,10,2,1,0,0,0,43,3,0
28,2,263728,4,13,4,13,3,1,1,0,0,40,3,0
54,0,278230,2,10,1,0,2,1,0,10520,0,30,3,1
73,0,180603,11,9,6,0,0,1,0,0,0,8,3,0
49,2,43910,11,9,4,10,1,1,0,0,0,30,3,0
47,2,190139,9,14,4,9,3,1,1,0,0,40,3,1
27,2,109001,2,10,4,13,3,1,1,0,0,49,3,0
42,5,159931,4,13,4,6,1,1,0,0,0,45,3,1
32,2,194987,11,9,4,10,1,2,0,0,0,40,3,0
32,5,87310,11,9,4,5,3,1,1,0,0,41,3,0
27,2,133937,9,14,5,7,4,1,1,0,0,40,3,0
29,2,207064,11,9,4,13,3,1,1,0,0,40,3,1
22,2,36011,3,11,5,6,0,1,1,0,0,30,3,0
41,1,168294,11,9,4,10,3,1,1,5178,0,40,3,1
49,5,194895,2,10,4,1,3,1,1,7298,0,40,3,1
58,0,49884,11,9,4,0,3,1,1,0,0,50,3,0
41,0,27305,11,9,4,0,3,1,1,7688,0,40,3,1
26,2,229977,15,5,4,13,3,1,1,0,0,35,3,0
21,2,64520,11,9,5,7,0,1,1,0,0,55,3,0
32,2,134886,11,9,4,7,1,1,0,0,0,2,3,1
37,2,305379,4,13,4,9,3,1,1,0,0,50,3,1
23,2,202284,4,13,5,7,4,1,1,0,0,20,3,0
42,0,99185,2,10,4,9,3,1,1,0,0,40,3,1
25,2,159662,11,9,4,7,4,1,1,0,0,26,3,1
67,2,197865,2,10,1,10,0,1,0,0,0,40,3,0
41,5,175149,11,9,1,2,0,2,0,0,0,38,3,0
49,5,349633,9,14,4,6,1,1,0,0,0,50,3,1
36,2,135293,4,13,1,6,2,1,0,1506,0,45,3,0
18,2,242893,5,7,5,13,4,1,1,0,0,35,3,0
25,2,218667,6,3,4,1,4,1,1,0,0,40,3,0
43,6,144811,14,15,1,6,0,1,1,0,0,50,3,0
38,2,146091,10,16,4,9,1,1,0,99999,0,36,3,1
21,2,206861,2,10,5,7,4,1,1,0,0,20,3,0
65,0,226215,4,13,4,7,3,1,1,0,0,15,3,0
66,2,114447,3,11,6,6,0,1,0,0,0,35,3,0
33,2,124187,5,7,5,2,0,2,1,0,0,60,3,0
51,2,147954,11,9,4,10,1,2,0,3411,0,38,3,0
27,3,64379,11,9,4,13,3,1,1,0,1740,40,3,0
17,2,156501,7,8,5,5,4,1,0,0,0,16,3,0
32,2,207668,4,13,4,9,3,1,1,15024,0,45,3,1
61,2,161279,11,9,6,9,0,1,0,0,0,36,3,0
38,2,225707,11,9,4,4,3,1,1,0,0,40,17,1
43,5,115603,2,10,1,10,2,1,0,0,0,40,3,0
40,6,506329,10,16,4,6,3,4,1,0,0,40,27,1
63,2,275034,4,13,4,7,3,1,1,0,1740,35,3,0
76,2,172637,2,10,4,7,3,1,1,0,0,20,3,1
42,2,56483,8,12,1,10,2,1,0,0,0,40,3,0
43,1,144778,4,13,5,9,0,1,1,0,0,40,3,1
76,0,33213,9,14,4,6,3,1,1,0,0,30,3,1
41,5,297248,14,15,4,6,3,1,1,0,2415,45,3,1
17,2,137042,0,6,5,6,4,1,1,0,0,20,3,0
30,0,33308,11,9,5,13,0,1,1,0,0,40,3,0
30,2,158420,4,13,5,6,0,1,1,0,0,50,29,0
22,2,41763,2,10,5,5,0,1,1,0,0,25,3,0
53,2,220640,4,13,1,5,5,0,0,0,0,20,3,0
28,2,149734,11,9,5,5,2,2,0,0,0,52,3,0
25,2,262245,3,11,5,5,4,1,0,3418,0,40,3,0
24,2,349691,2,10,5,7,5,2,0,0,0,40,3,0
47,2,185385,0,6,4,4,3,1,1,0,0,40,3,1
34,0,174463,3,11,5,0,0,1,1,0,0,50,3,0
26,2,236068,2,10,5,7,5,1,0,0,0,20,3,0
63,2,445168,4,13,6,7,0,3,0,0,0,56,3,0
25,2,91334,3,11,4,9,3,1,1,0,0,75,3,0
28,2,33895,4,13,5,7,0,1,1,0,0,45,3,0
36,2,214816,11,9,5,13,0,1,0,0,0,40,3,0
24,2,229773,4,13,5,9,0,1,1,0,0,40,3,0
51,3,166386,4,13,4,9,1,4,0,0,0,35,27,0
44,2,266135,4,13,4,6,3,1,1,0,0,50,3,1
18,2,300379,7,8,5,10,4,1,1,0,0,12,3,0
54,1,392502,2,10,4,6,3,1,1,0,0,40,3,1
61,2,73809,2,10,1,10,0,1,0,0,0,40,3,0
51,2,193720,4,13,4,9,3,1,1,0,0,45,3,1
43,2,316183,1,4,4,4,3,1,1,0,0,40,3,0
51,2,162944,11,9,4,13,3,1,1,0,0,40,3,0
50,5,186888,11,9,4,9,1,2,0,0,0,40,3,1
27,5,330132,11,9,5,9,0,1,0,0,0,25,3,0
24,2,192017,2,10,4,1,3,1,1,0,0,30,3,0
20,6,161978,2,10,4,5,3,1,1,0,0,20,3,0
52,2,202930,4,13,1,9,0,1,1,0,0,40,3,1
57,5,323309,1,4,1,5,0,1,1,0,0,40,3,0
49,3,197332,2,10,4,7,3,1,1,0,0,60,3,0
42,3,204033,4,13,4,10,1,1,0,0,0,35,3,0
22,2,271274,5,7,5,7,0,1,0,0,0,40,3,0
38,2,174242,2,10,4,8,3,1,1,0,0,40,3,1
21,2,209483,2,10,5,7,4,1,0,0,0,20,3,0
39,1,99146,4,13,4,3,3,1,1,0,1887,60,3,1
52,0,102346,2,10,5,6,4,1,0,0,0,35,3,0
25,2,181666,8,12,5,8,4,1,0,0,0,40,3,0
50,2,207367,2,10,2,5,0,1,0,0,0,40,17,0
35,6,82622,2,10,4,9,3,1,1,0,0,80,3,0
50,2,202296,3,11,3,6,2,1,0,0,0,40,3,0
58,2,142182,11,9,4,13,3,1,1,0,0,25,3,0
48,1,94342,4,13,1,9,0,1,1,0,0,45,3,0
30,2,41493,2,10,1,10,0,1,0,0,0,35,20,0
18,2,181712,5,7,5,1,4,1,1,0,0,12,3,0
29,0,164607,11,9,4,13,3,1,1,0,0,40,3,0
52,0,41496,2,10,4,7,3,1,1,0,0,45,3,0
63,2,143098,11,9,4,7,3,1,1,4064,0,40,3,0
36,5,196529,9,14,4,6,1,1,0,0,0,40,3,1
24,2,157332,2,10,5,4,4,1,0,0,0,42,3,0
30,5,154935,8,12,5,3,0,2,1,0,0,40,3,0
23,2,223231,11,9,4,4,3,0,1,0,0,40,34,0
35,2,253860,11,9,1,4,2,1,0,0,0,20,3,0
21,2,362589,4,13,5,5,4,1,0,0,0,20,3,0
28,2,94880,2,10,5,13,0,1,1,0,0,43,34,0
20,2,309580,11,9,5,10,4,1,1,0,0,40,3,0
18,2,130389,5,7,5,5,4,1,1,0,0,20,36,0
21,2,349365,2,10,5,10,4,1,0,0,0,15,3,0
27,2,376936,11,9,5,13,0,1,1,0,0,40,3,0
42,2,179557,2,10,1,8,0,1,0,0,0,40,3,0
21,2,105577,2,10,5,5,4,1,0,0,0,30,3,0
51,2,224207,2,10,4,7,3,1,1,0,0,40,3,1
27,1,47907,4,13,5,10,0,1,0,0,0,40,3,0
23,0,191283,11,9,5,2,4,1,1,0,0,40,3,0
57,2,20953,2,10,4,7,3,1,1,0,1902,40,3,1
22,6,186569,4,13,5,6,4,1,0,0,0,12,3,0
59,2,43221,15,5,4,2,3,1,1,0,0,60,3,1
38,2,161141,11,9,1,2,0,1,1,0,0,40,3,0
20,2,203003,11,9,5,2,5,1,1,0,0,40,3,0
90,2,141758,15,5,5,10,0,1,0,0,0,40,3,0
35,2,113322,3,11,4,7,3,1,1,0,0,40,3,0
50,2,343847,11,9,4,3,3,1,1,0,0,38,3,1
45,2,214068,10,16,4,6,3,1,1,0,0,50,3,1
44,2,116632,9,14,4,9,3,1,1,0,0,50,3,1
23,2,240160,8,12,5,6,4,1,1,0,0,40,3,0
34,2,516337,5,7,4,1,3,1,1,0,0,40,34,0
23,3,284651,4,13,1,7,0,1,0,0,0,43,3,0
39,6,141420,2,10,4,3,3,1,1,0,0,40,3,0
19,2,42750,2,10,5,1,0,1,1,0,0,55,3,0
54,2,165278,2,10,4,9,3,1,1,0,0,40,3,1
40,2,167265,9,14,1,6,0,1,1,0,0,43,3,0
44,2,139907,2,10,5,7,4,1,1,0,0,50,3,0
31,3,236415,2,10,4,10,1,1,0,0,0,20,3,1
25,2,312966,15,5,3,1,5,1,1,0,0,40,12,0
33,2,118941,4,13,4,9,1,1,0,0,0,32,3,1
32,2,198068,11,9,5,2,0,1,1,0,0,60,3,0
36,2,373952,0,6,4,4,3,1,1,0,0,40,3,0
47,0,236111,2,10,4,6,3,0,1,0,0,55,3,1
80,2,157778,9,14,6,6,0,1,0,0,0,10,3,0
21,2,143604,2,10,5,7,4,1,0,0,0,8,3,0
35,0,319831,2,10,4,0,3,1,1,0,0,60,3,0
77,0,132728,9,14,1,0,0,1,1,0,0,45,3,0
30,2,137606,11,9,4,2,3,1,1,5013,0,40,3,0
35,2,61343,11,9,4,2,3,1,1,0,0,40,3,0
49,2,268234,1,4,4,1,3,1,1,0,0,40,3,0
33,2,100135,11,9,4,10,1,1,0,0,1740,25,3,0
53,0,34973,2,10,4,0,3,1,1,0,0,45,3,0
41,2,323790,11,9,1,1,2,1,1,0,0,55,3,0
57,2,319733,4,13,4,4,3,1,1,0,0,40,33,1
21,2,180339,2,10,5,4,4,1,0,0,0,25,3,0
19,2,125591,2,10,5,5,4,1,0,0,0,40,3,0
28,2,60772,4,13,5,9,4,1,0,0,0,45,3,0
42,1,74680,9,14,1,10,0,1,1,0,2001,60,3,0
29,0,141185,2,10,4,0,3,1,1,0,0,55,3,0
38,0,204668,3,11,3,0,2,1,0,0,0,25,3,0
26,2,273792,2,10,5,5,4,1,1,0,0,20,3,0
41,2,70037,2,10,5,13,2,1,1,0,3004,60,3,1
40,2,343068,2,10,1,9,0,1,0,0,0,40,3,0
36,0,177907,10,16,5,6,0,1,1,0,0,40,3,1
28,2,144063,11,9,4,9,3,1,1,0,0,40,3,0
25,0,257574,4,13,5,10,0,2,0,0,0,20,3,0
42,0,67065,11,9,4,0,3,1,1,0,0,60,3,0
32,2,183356,11,9,5,13,4,1,1,0,0,40,3,0
32,2,152940,8,12,5,10,4,1,1,0,0,30,3,0
37,2,227128,6,3,4,13,3,1,1,0,0,40,3,0
39,5,45607,11,9,4,3,3,1,1,0,0,56,3,0
49,2,155489,4,13,4,13,3,1,1,0,0,40,3,0
28,2,230704,11,9,5,13,0,2,1,0,0,40,3,0
24,2,267955,15,5,5,13,4,1,0,0,0,20,3,0
19,2,165115,11,9,5,7,0,1,0,0,0,40,3,0
31,2,49923,11,9,4,2,3,1,1,0,0,40,3,0
40,2,272240,11,9,1,4,0,1,0,0,0,40,3,0
29,2,255476,1,4,5,1,4,1,1,0,0,30,34,0
59,2,194290,11,9,4,0,3,1,1,0,0,48,3,0
52,2,145548,8,12,4,3,3,1,1,0,0,40,3,1
27,2,175262,4,13,5,9,4,1,1,0,0,40,3,0
45,5,37306,4,13,4,6,3,1,1,0,0,45,3,1
58,2,137547,4,13,4,5,3,4,1,0,0,40,21,0
53,2,276515,4,13,5,9,4,1,1,0,0,40,17,0
23,2,174626,11,9,5,1,4,1,1,0,0,25,3,0
35,2,215310,5,7,1,1,5,1,1,0,0,40,3,0
49,2,332355,11,9,4,9,3,1,1,0,0,40,3,0
49,2,204057,8,12,1,9,0,1,0,0,0,40,3,0
25,2,391591,7,8,5,13,0,1,1,0,0,40,3,0
47,2,169092,9,14,1,6,2,1,0,0,0,50,3,1
28,2,230743,8,12,1,10,0,1,0,0,0,40,3,0
20,2,190963,2,10,5,9,0,1,0,0,0,30,3,0
74,2,204840,6,3,4,9,3,1,1,0,0,56,34,0
19,2,169853,11,9,5,4,4,1,1,0,0,24,3,0
28,2,212091,11,9,4,4,3,1,1,2580,0,40,3,0
31,2,202822,2,10,1,10,2,2,0,0,0,40,3,0
61,2,226989,2,10,2,10,0,1,1,0,0,40,3,0
30,2,140011,3,11,4,1,3,1,1,0,0,53,3,0
20,2,432376,2,10,5,1,4,1,1,0,0,40,35,0
35,2,90273,1,4,4,4,3,1,1,0,0,40,35,1
23,2,224424,4,13,5,5,4,1,1,0,0,40,3,0
25,2,168943,4,13,4,9,1,1,0,0,0,30,3,1
19,2,571853,11,9,5,5,4,1,1,0,0,30,3,0
30,2,156464,9,14,5,6,0,1,1,0,0,45,3,1
26,2,108542,11,9,5,13,4,1,1,0,0,35,3,0
34,5,194325,11,9,4,2,3,1,1,0,0,45,3,0
49,2,114797,4,13,1,9,2,2,0,0,0,40,3,0
35,2,40135,2,10,4,1,3,1,1,0,2042,40,3,0
38,2,204756,11,9,5,7,4,1,0,0,0,40,3,0
36,2,228190,11,9,4,1,3,2,1,0,0,20,3,0
33,2,163392,11,9,4,6,3,3,1,0,0,48,3,1
54,2,138845,2,10,5,5,0,1,0,0,0,40,3,0
19,5,169853,11,9,5,13,4,1,1,0,0,40,3,0
18,4,206359,0,6,5,13,4,1,1,0,0,40,3,0
60,2,224097,11,9,4,13,3,1,1,0,0,40,3,0
28,0,160786,11,9,5,13,4,1,1,0,0,40,3,0
43,0,190044,11,9,4,7,3,1,1,0,0,40,3,0
49,5,145290,6,3,4,5,3,1,1,0,0,40,3,0
25,2,120268,4,13,5,6,4,1,1,0,0,70,3,0
17,2,327434,0,6,5,7,4,1,1,0,0,20,3,0
41,3,218302,4,13,4,7,3,1,1,0,0,60,3,1
30,2,1184622,2,10,4,2,3,2,1,0,0,35,3,0
90,5,227796,9,14,4,9,3,1,1,20051,0,60,3,1
25,2,206343,11,9,5,3,5,1,1,0,0,40,3,0
27,2,36851,3,11,4,7,3,1,1,0,0,35,3,0
29,2,148550,11,9,4,13,3,1,1,0,0,40,3,0
55,2,157079,2,10,4,3,3,2,1,0,0,40,3,1
31,1,142470,4,13,5,9,0,2,0,0,0,40,3,0
43,2,86750,3,11,4,13,3,1,1,0,0,99,3,0
63,2,361631,9,14,3,6,0,1,0,0,0,40,3,1
46,2,163229,1,4,4,2,3,1,1,0,0,40,3,0
59,2,179594,11,9,4,7,3,1,1,0,0,40,3,0
42,2,254773,4,13,4,9,1,2,0,0,0,50,3,1
26,2,58065,4,13,5,10,0,1,0,0,0,20,3,0
26,2,205428,2,10,4,7,3,1,1,0,0,45,3,0
20,2,41183,2,10,5,7,4,1,0,0,0,30,3,0
19,2,308064,11,9,5,7,0,2,0,0,0,40,3,0
61,2,173924,15,5,1,1,0,1,1,0,0,40,15,1
23,6,142547,11,9,4,9,3,1,1,0,0,40,3,0
24,2,119704,11,9,4,10,1,1,0,0,0,40,3,0
35,2,275364,4,13,1,8,2,1,1,7430,0,40,35,1
42,0,207392,11,9,4,7,3,1,1,0,0,12,3,0
31,2,147215,7,8,1,5,2,1,0,0,0,21,3,0
31,2,101562,11,9,4,4,1,1,0,0,0,55,3,0
63,2,216413,4,13,6,10,0,1,0,0,0,25,3,0
29,6,188986,3,11,5,8,0,1,0,0,1590,64,3,0
43,6,52849,4,13,4,6,3,1,1,0,0,40,3,0
22,2,304710,4,13,5,10,0,4,0,0,0,10,24,0
17,2,265657,5,7,5,5,4,1,1,0,0,25,3,0
23,0,258298,4,13,5,10,4,1,1,0,2231,40,3,1
35,2,360814,15,5,1,13,0,1,1,0,0,45,3,0
32,2,53260,11,9,1,5,2,0,0,0,0,28,3,0
50,3,127315,4,13,4,9,3,1,1,15024,0,60,3,1
25,2,233777,11,9,5,2,5,1,1,0,0,40,3,0
26,5,197530,9,14,2,6,0,1,0,0,0,40,3,0
32,2,340940,4,13,4,9,3,1,1,0,0,40,3,0
29,2,88432,3,11,4,13,3,1,1,0,0,50,3,0
57,2,183810,2,10,4,6,3,1,1,0,0,40,3,1
90,2,51744,9,14,5,9,0,2,1,0,0,50,3,1
35,2,175614,3,11,1,6,2,1,0,0,0,40,3,1
31,0,235237,2,10,4,7,3,2,1,0,0,60,3,1
60,2,227266,11,9,1,7,0,1,0,0,0,33,3,0
21,2,146499,3,11,4,10,5,1,0,0,1579,40,3,0
71,5,337064,9,14,6,6,0,1,0,0,0,40,3,0
22,2,141003,3,11,5,5,4,1,1,0,0,30,3,0
50,5,117791,11,9,1,10,0,1,0,0,0,40,3,0
37,2,172846,2,10,4,7,3,1,1,0,0,45,3,1
23,2,73514,11,9,5,10,4,4,0,0,0,40,24,0
74,2,211075,11,9,4,5,3,1,1,0,0,30,3,0
67,2,197816,2,10,4,7,3,1,1,0,1844,70,3,0
59,2,43221,2,10,4,13,3,1,1,0,0,43,3,1
28,2,183780,11,9,4,2,3,1,1,0,1740,40,3,0
45,2,26781,11,9,4,0,3,3,1,0,0,40,3,0
63,0,271550,2,10,4,0,3,1,1,0,0,20,3,0
39,2,250157,4,13,5,6,0,1,0,0,0,63,3,0
33,6,913447,2,10,1,5,2,2,0,0,0,40,3,0
32,2,153078,4,13,5,5,0,4,1,0,0,40,21,0
34,2,181091,4,13,4,9,3,1,1,0,1977,45,3,1
39,2,231491,11,9,5,1,5,1,1,0,0,40,3,0
29,6,95423,9,14,4,10,3,1,1,0,0,36,3,0
22,2,234663,11,9,4,4,3,1,1,0,0,40,3,0
53,2,283602,4,13,1,7,0,1,0,13550,0,43,3,1
46,2,328669,3,11,4,13,3,1,1,0,0,42,3,0
51,2,143741,2,10,4,5,1,1,0,0,0,40,3,1
44,2,83508,14,15,1,6,0,1,0,2354,0,99,3,0
56,6,81954,11,9,1,10,0,1,0,0,0,40,3,0
27,2,261375,4,13,5,10,4,2,0,0,0,40,3,0
52,2,310045,15,5,2,4,0,4,0,0,0,30,23,0
39,2,316211,4,13,5,6,0,1,1,0,0,40,3,1
45,1,88564,2,10,4,9,3,1,1,7688,0,40,3,1
37,2,61299,2,10,4,13,3,1,1,0,0,45,3,0
33,2,113364,11,9,1,10,4,1,1,0,0,40,3,0
35,2,476573,11,9,5,10,0,1,0,0,0,4,3,0
46,2,267107,6,3,4,13,1,1,0,0,0,45,19,0
35,2,48123,7,8,4,13,1,1,0,0,0,50,3,0
33,2,214635,11,9,4,9,3,2,1,0,0,50,3,0
48,2,115585,4,13,4,7,3,1,1,0,0,40,3,0
32,2,194141,11,9,1,4,4,1,1,0,0,50,3,0
18,2,23233,0,6,5,4,4,1,1,0,0,40,3,0
20,2,89991,2,10,5,5,4,1,0,0,0,32,3,0
35,2,101709,11,9,5,2,4,4,1,0,0,60,3,0
19,2,237455,11,9,5,1,4,1,0,0,0,25,3,0
21,2,206492,11,9,5,7,4,1,0,0,0,40,3,0
56,2,28729,5,7,3,4,0,1,0,0,0,40,3,0
28,2,153475,4,13,5,10,4,1,0,0,0,16,12,0
45,2,275517,11,9,1,13,2,1,0,0,0,40,3,0
32,2,128002,3,11,4,10,1,1,0,0,0,45,3,0
44,2,175485,4,13,4,13,3,1,1,0,0,12,3,0
55,2,189664,11,9,4,6,3,1,1,0,0,40,3,1
34,2,209808,2,10,4,10,3,1,1,0,0,40,3,1
33,2,176992,9,14,4,6,3,1,1,0,0,40,3,1
36,2,154669,4,13,5,9,4,1,1,0,0,55,3,0
25,2,191271,11,9,5,10,4,1,0,0,0,40,3,0
28,2,375482,4,13,5,7,0,1,1,0,0,40,3,0
39,2,102953,4,13,4,7,3,1,1,7298,0,55,3,1
53,2,169182,0,6,2,4,0,1,0,0,0,40,28,0
47,2,184005,11,9,1,9,0,3,0,3325,0,45,3,0
49,3,30751,3,11,1,9,0,1,1,0,0,60,3,0
22,2,145477,11,9,5,1,4,3,1,0,0,40,3,0
31,2,91964,2,10,5,10,5,1,1,0,0,40,3,0
